id,forbidden_word,clean_word
3760,애늙은이라고,어른스러운 아이라고
3761,애늙은이,조숙한 사람
3762,애널입4,
3763,애널,
3764,애국노,나라를 해치는 사람
3765,애교질이냐며,애교냐며
3766,애교를,귀여운 행동을
3767,앞광고,드러내고 하는 광고
3768,앗싸리,그냥
3769,앗세이,새 것
3770,암캐,암컷 개
3771,알파메일,뭐든지 잘하는 남성
3772,알파맘,자녀 교육에 적극적으로 교육방식을 제공하는 엄마
3773,알티딸이나,리트윗을 많이 하거나
3774,알투비트,알투비트 음악 레이싱 게임
3775,알잘딱깔센,알아서 잘 딱 깔끔하고 센스있게
3776,알쓰,술을 잘 마시지 못하는 사람
3777,알빠,내가 알 바냐
3778,알박기,고가로 되파는 투기 수법
3779,않은것들,않은 것들
3780,안티새끼인가,안티팬인가
3781,안치면댐,안치면 됨
3782,안주인이신,주인이신
3783,안읽씹,안 읽고 씹다
3784,안여멸,안경 쓴 여드름 난 멸치
3785,안여돼,안경 쓴 여드름 난 돼지
3786,안에사정,
3787,안습,눈물날 정도다
3788,안물안궁,안 물어보았고 안 궁금하다
3789,안맞을때가존나빡침,안 맞을 때 정말 답답함
3790,안구정화,눈이 정화 됨
3791,안구웰빙,눈요기
3792,악플러,악성 댓글 다는 사람
3793,악플,악성 댓글
3794,악마샛귀,나쁜 사람
3795,악당,나쁜 사람
3796,악녀를,나쁜 사람을
3797,악개,악성 개인 팬
3798,아헤가오,
3799,아파텔,주거용 오피스텔
3800,아크베어즈,아크베어즈 게임 개발사
3801,아카데미맘,특정장소에서 교육정보를 공유하는 엄마
3802,아첨꾼이,너무 맞장구치는 사람이
3803,아첨꾼의,지나치게 잘 보이려는 사람의
3804,아차찹쌀떡,아차차
3805,아직도뚱땡이,아직도 체격이 큰 편
3806,아줌매들이,아주머니들이
3807,아줌마한테,어른한테
3808,아줌마편한세상,아주머니 편한 세상
3809,아줌마펌,아주머니 스타일 펌
3810,아줌마처럼,어른처럼
3811,아줌마의,아주머니의
3812,아줌마여서,중년 여성이어서
3813,아줌마여,어른이에요
3814,아줌마에게,아주머니에게
3815,아줌마면,어른이면
3816,아줌마로,아주머니로
3817,아줌마란,중년 여성이란
3818,아줌마라는,중년 여성이라는
3819,아줌마라고,어른이라고
3820,아줌마라가능한선물,경험 많은 분이라 가능한 선물
3821,아줌마라,성인 여성이라
3822,아줌마땜에,아주머니 때문에
3823,아줌마때문에,어른 때문에
3824,아줌마등등,중년 여성 등
3825,아줌마들,아주머니들
3826,아줌마니,아주머니니
3827,아줌마는,아주머니는
3828,아줌마께서,아주머니께서
3829,아줌마군단들이,중년 여성분들이
3830,아줌마같아,아주머니 같아
3831,아줌마같기,어른스러워 보이기
3832,아줌마가,어른이
3833,아줌마,어른
3834,아줌,아주머니
3835,아주미일상,아주머니의 일상
3836,아존아,아 정말
3837,아존나빡대가린가,정말 이해가 안 되나
3838,아존나,아주 많이
3839,아조팔,아
3840,아저씨아줌마들은,어른들은
3841,아재한테,아저씨에게
3842,아재하나,어떤 아저씨 한 분
3843,아재취향은아니고,아저씨 취향은 아니고
3844,아재집에서,어른 집에서
3845,아재지만,아저씨지만
3846,아재입맛,아저씨 취향
3847,아재였음,어른이었음
3848,아재에서,어른에서
3849,아재아재,중년 남성
3850,아재소리,어른이라는 말
3851,아재새끼여서,아저씨여서
3852,아재새끼가,어른이
3853,아재만,어른만
3854,아재력레벨업,어른 남자스러움이 상승
3855,아재랑,어른과
3856,아재때매,아저씨 때문에
3857,아재들한테,어른들에게
3858,아재들이,아저씨들이
3859,아재들의,아저씨들의
3860,아재들아,어른들아
3861,아재들과,중년 남성들과
3862,아재들,아저씨들
3863,아재도,어른도
3864,아재놈이,아저씨가
3865,아재냄새나는데,아저씨 같은데
3866,아재냄새,아저씨 냄새
3867,아재나,아저씨나
3868,아재같은,어른 같은
3869,아재가,아저씨가
3870,아재,아저씨
3871,아자싁들아,아 사람들아
3872,아이엠그루트,할 말은 많지만 하지 않겠다
3873,아이쇼핑,사진않고 눈으로만 즐기는 일
3874,아이돌관종친구를,아이돌을 좋아해 관심받고 싶어 하는 친구를
3875,아유씨발진짜,아유 정말
3876,아우디,스코어에 O가 4개 기록된 것
3877,아씹 ,
3878,아씨팔젖같네,정말 속상하네
3879,아씨발제발좀,아 제발 좀
3880,아씨발,
3881,아씨바,
3882,아십알,알겠어요
3883,아시잘,아시아 스타일
3884,아시밣,아쉽다
3885,아시발서울애미업는년,표현이 너무 과한 서울 사람
3886,아시발꿈,나쁜 꿈
3887,아시발,아이구
3888,아시바,아이구
3889,아비들은,아버지들은
3890,아버지도없는게,
3891,아미친,아 놀라워
3892,아무말대잔치,아무 말이나 마구 내뱉음
3893,아모른직다,아직 모른다
3894,아만추,아무나 만남 추구
3895,아리랑치기,속임수
3896,아래것들이,아래 계층의 사람들이
3897,아들새끼나,아들이나
3898,아들새끼,아들
3899,아들램,아들
3900,아들둘맘,아들 둘을 둔 어머니
3901,아들놈들도,아들들도
3902,아들놈,아들
3903,아들냄,아들
3904,아동포르노,
3905,아동음란물,
3906,아동성범죄자,아이를 해친 사람
3907,아동물,
3908,아동매춘물,
3909,아동매춘,
3910,아도치기,일정 단지의 모든 상가를 통매입 하는것
3911,아덜놈도,아들도
3912,아더메치,아니꼽고 더럽고 메스껍고 치사한
3913,아닥할래,말을 잠시 멈출래
3914,아닥하고,조용히 하고
3915,아닥공,아 닥치고 공부
3916,아닥,조용히 하자
3917,아니씨발,아니 정말
3918,아니쉬바,아이구 왜 그래
3919,아니개십새기,왜 그러는 거야
3920,아는아줌마가,아는 분이
3921,아는새끼,아는 사람
3922,아는것들,아는 사람들
3923,아나바다,아껴쓰고 나눠쓰고 바꿔쓰고 다시 쓰자
3924,아기충이용,아기 관련 표현으로 사용
3925,아구통,입
3926,아구창,입 안
3927,아괄,입
3928,아갈통,입
3929,아갈인지,입인지
3930,아갈이,입
3931,아갈빡,입
3932,아갈,입
3933,아가리해,말을 아껴줘
3934,아가리엔,입에는
3935,아가리에서,입에서
3936,아가리어터,말을 과하게 하는 사람
3937,아가리애국,말만 앞서는 애국
3938,아가리를씨부려좆빡치게,막말을 해서 화가 나게
3939,아가리를,입을
3940,아가리로만,말로만
3941,아가리로,말로만
3942,아가리라도,입이라도
3943,아가리도,입도
3944,아가리닥쳐,조용히해
3945,아가리다이어터,말만 하는 사람
3946,아가리,입
3947,앂팔,
3948,앂빨,
3949,앂년,
3950,앂,
3951,씾팔,
3952,씻퐁,
3953,씻펑,
3954,씻펄,
3955,씻팡,
3956,씻팔,
3957,씻탱구리,
3958,씻뿔,
3959,씻뽈,
3960,씻뻘,
3961,씻빨,
3962,씻불,
3963,씻볼,
3964,씻벨,
3965,씻벌,
3966,씻밸,
3967,씻발,
3968,씻끼,
3969,씺,
3970,씹활,
3971,씹헐,
3972,씹할연,
3973,씹할뇬,
3974,씹할놈,
3975,씹할년,
3976,씹할넘,
3977,씹할,
3978,씹한번,정말 한번
3979,씹하다,
3980,씹하꼬,일본식 작은 규모 방송
3981,씹풀,
3982,씹펄년아,이 사람아
3983,씹펄,
3984,씹퍼년,이 사람
3985,씹팸이라서,페미니즘을 지지해서
3986,씹팔연,
3987,씹팔련,
3988,씹팔뇬,
3989,씹팔놈,
3990,씹팔년,
3991,씹팔넘,
3992,씹팔,아이구
3993,씹팅,
3994,씹퉁,
3995,씹퇭,
3996,씹텡구리,
3997,씹텡,
3998,씹털,
3999,씹탱이,
4000,씹탱아,이 사람아
4001,씹탱꾸리,
4002,씹탱굴이,
4003,씹탱구리,
4004,씹탱,
4005,씹타구,정말 아프고
4006,씹쳐,
4007,씹처,
4008,씹창인가,엉망인가
4009,씹창이노,망했어
4010,씹창롬들,망한 사람들
4011,씹창년,
4012,씹창녀,
4013,씹창내버리겠다,망치겠다고 한다
4014,씹창내놓고,엉망으로 해놓고
4015,씹창나게,망하게
4016,씹창,매우 나쁨
4017,씹찔,
4018,씹찌질한,매우 소심한
4019,씹질,
4020,씹지럴,
4021,씹지랄,
4022,씹쥘,
4023,씹주구리,
4024,씹좇,
4025,씹좆,
4026,씹젖,
4027,씹쟁이,사람
4028,씹장이,
4029,씹장생,
4030,씹자지년,
4031,씹자지,
4032,씹자식,친구
4033,씹자슥,친구
4034,씹자석,친구
4035,씹인정,정말 인정
4036,씹인싸,아주 인기 많은 사람
4037,씹이,
4038,씹을뇬,
4039,씹을놈,
4040,씹을년,사람
4041,씹을넘,
4042,씹울알,
4043,씹오반데,너무 과한데
4044,씹연,
4045,씹에,
4046,씹얼,
4047,씹어,
4048,씹알넘,
4049,씹알,
4050,씹아,
4051,씹씨키,
4052,씹쓰레기,
4053,씹쓰래기,
4054,씹쓰,
4055,씹쒜,
4056,씹쐐,
4057,씹쎈찌,
4058,씹쎄리,
4059,씹쎄끼,
4060,씹쎄꺄,정말 왜 그래
4061,씹쎄,
4062,씹쌕끼,
4063,씹쌕,
4064,씹쌔키,
4065,씹쌔리,
4066,씹쌔끼가,사람이
4067,씹쌔끼,
4068,씹쌔꺄,
4069,씹쌔기,
4070,씹쌔,
4071,씹쌍,
4072,씹시끼,
4073,씹스키,
4074,씹스래기련은,나쁘게 행동한 여성은
4075,씹스,
4076,씹쉑히,
4077,씹쉑,
4078,씹쉐키,
4079,씹쉐리,
4080,씹쉐,친구
4081,씹숑,
4082,씹쇄,
4083,씹소리한,엉터리 말한
4084,씹소리,엉터리 말
4085,씹셋나루,
4086,씹센비들을,예민한 사람들을
4087,씹섹,
4088,씹세리,사람
4089,씹세끼,
4090,씹세,
4091,씹선비였는지,지나치게 조심스러웠는지
4092,씹선비,선비
4093,씹생알,
4094,씹생년,
4095,씹생,
4096,씹샛길,
4097,씹색히,
4098,씹색끼,
4099,씹색꺄,
4100,씹색기,
4101,씹색,
4102,씹새키,
4103,씹새캬,
4104,씹새야,나쁜 사람아
4105,씹새리,
4106,씹새들이,사람들이
4107,씹새들아,여러분
4108,씹새끼야,나쁜 사람아
4109,씹새끼를,무례한 사람을
4110,씹새끼들이지,무례한 사람들이지
4111,씹새끼들이,무례한 사람들이
4112,씹새끼들을,나쁜 행동을 하는 사람들을
4113,씹새끼들아,얘들아
4114,씹새끼들,나쁜 사람들
4115,씹새끼다,무례한 사람이다
4116,씹새끼가,사람이
4117,씹새끼,사람
4118,씹새꺄,
4119,씹새기들아,얘들아
4120,씹새기,
4121,씹새가,나쁜 사람이
4122,씹새,
4123,씹사꾸,
4124,씹쁠,
4125,씹뿔,
4126,씹뽕,
4127,씹뽀지,
4128,씹뻘,
4129,씹빵구,
4130,씹빨놈,
4131,씹빨넘,
4132,씹빨,
4133,씹빡,
4134,씹빠빠,
4135,씹빠,
4136,씹블,
4137,씹브랄,
4138,씹부랄,
4139,씹볼뇬,
4140,씹보지년,
4141,씹보지,
4142,씹벌,
4143,씹버지,아버지
4144,씹뱅쉰들인데,무례한 사람들인데
4145,씹밸,
4146,씹발놈,
4147,씹발년,
4148,씹발,
4149,씹미랄,
4150,씹물,
4151,씹만한,자그마한
4152,씹뜨다,실수하다
4153,씹떼끼,
4154,씹떼,
4155,씹땡그리,
4156,씹땡구리,
4157,씹땡,
4158,씹때끼,
4159,씹때꺄,
4160,씹때,
4161,씹딱꿍,
4162,씹딱꾸리,
4163,씹딱구리,
4164,씹딱,조용히 해줘
4165,씹덕후,특정 분야에 매우 빠진 사람
4166,씹덕질하러가노,덕후활동을 하러 가니
4167,씹덕질을,열성적인 팬 활동을
4168,씹덕새끼들,덕질하는 사람들
4169,씹덕상,덕후들 취향의 모습
4170,씹덕미가터짐,너무 귀여움
4171,씹덕모음집이라,관련 자료 모음이라
4172,씹덕들은,덕후들은
4173,씹덕겜,덕후들이 할 만한 게임
4174,씹덕,귀여움 좋아하는 사람
4175,씹더기,쓰레기
4176,씹닥,조용히 해줘
4177,씹다,먹다
4178,씹뇸,
4179,씹뇬,
4180,씹놈,
4181,씹노답,답이 없음
4182,씹념이,사람이
4183,씹년운영자,능력없는 운영자
4184,씹년양아치,여자
4185,씹년,사람
4186,씹녀,
4187,씹넘,
4188,씹꼰대,고집센 어른
4189,씹까,
4190,씹구멍,
4191,씹개,
4192,씹같은,정말 싫은
4193,씹같,
4194,씹갓길,
4195,씹가튼,
4196,씹가능,쉽게 가능
4197,씹8,정말
4198,씸새끼,
4199,씸뇬,
4200,씸년,
4201,씳알,
4202,씳발,
4203,씳박,
4204,씰알,
4205,씨활,
4206,씨할,
4207,씨필,
4208,씨플,
4209,씨풍,
4210,씨풀,
4211,씨퐝,
4212,씨퐈,
4213,씨퐁자지,
4214,씨퐁보지,
4215,씨퐁뇬,
4216,씨퐁넘,
4217,씨퐁,
4218,씨폴,
4219,씨펑,
4220,씨펄운영자,능력없는 운영자
4221,씨펄놈,
4222,씨펄년,
4223,씨펄,이런
4224,씨퍌,
4225,씨팡,
4226,씨팞,
4227,씨팝,
4228,씨팗,
4229,씨팕,
4230,씨팔허접,
4231,씨팔뇸,
4232,씨팔뇬,
4233,씨팔놈아,사람아
4234,씨팔놈,
4235,씨팔년,
4236,씨팔넘,
4237,씨팔,이런
4238,씨팏,
4239,씨팍세끼,
4240,씨팍새끼,
4241,씨팍새꺄,
4242,씨팍늠,
4243,씨팍놈,
4244,씨팍년,
4245,씨팍,
4246,씨파야,
4247,씨파알,
4248,씨파늠,
4249,씨파넘,나쁜 사람
4250,씨파 ,
4251,씨텡,
4252,씨탱구리,
4253,씨탱,
4254,씨키,
4255,씨창,
4256,씨입할,
4257,씨입팔,
4258,씨입쉐,친구
4259,씨입뇬,
4260,씨입년,
4261,씨이풀,
4262,씨이펄,
4263,씨이팔,
4264,씨이이팔,
4265,씨이빨,
4266,씨이빡,
4267,씨이블,
4268,씨이붕,
4269,씨이불,
4270,씨이벌,
4271,씨이뱅,
4272,씨이밸,
4273,씨이방,
4274,씨이발,
4275,씨이바,
4276,씨이댕,
4277,씨엑스,
4278,씨양눔,
4279,씨양놈,
4280,씨양념,
4281,씨양년,사람
4282,씨양넘,
4283,씨양,그만해
4284,씨앙눔,
4285,씨앙놈,
4286,씨앙년,사람
4287,씨앙넘,
4288,씨앙,
4289,씨씨,같은 대학교서 맺어진 커플
4290,씨섹끼,친구
4291,씨새발끼들,사람들
4292,씨삐라,
4293,씨쁠,
4294,씨뿔,
4295,씨뽥,
4296,씨뽤,
4297,씨뽈,
4298,씨뽀랄,
4299,씨뻥,
4300,씨뻘 ,
4301,씨뺠,
4302,씨뺄뇬아,나쁜 사람아
4303,씨빳다,
4304,씨빯,
4305,씨빨넘,
4306,씨빨,
4307,씨빡,
4308,씨빠,
4309,씨비바라랄,
4310,씨비랄,
4311,씨븡새끼,친구
4312,씨븡,
4313,씨블년,나쁜 여자
4314,씨블넘,
4315,씨블,
4316,씨브알,
4317,씨브룰,
4318,씨브럴,
4319,씨브랄,
4320,씨브,
4321,씨븅,
4322,씨뷩,
4323,씨뷀,
4324,씨붤,
4325,씨붕,
4326,씨불헐,
4327,씨불할,
4328,씨불얼,
4329,씨불알,
4330,씨불뇬,
4331,씨불놈,
4332,씨불년,
4333,씨불넘,
4334,씨불거리는거,말을 함부로 하는 것
4335,씨불,
4336,씨부얼,
4337,씨부릴,막 말할
4338,씨부린다,함부로 말한다
4339,씨부리자,말해보자
4340,씨부리면서,막 말하면서
4341,씨부리다가,말하다가
4342,씨부리는지,왜 말하는지
4343,씨부리는,말하는
4344,씨부리네요,말을 많이 하네요
4345,씨부리네,말을 많이 하네
4346,씨부리고,말을 많이 하고
4347,씨부리,말을 많이
4348,씨부롤,
4349,씨부려놓고,말만 해놓고
4350,씨부렝,
4351,씨부렁,
4352,씨부럴잡놈,사람
4353,씨부럴개잡놈,사람
4354,씨부럴,
4355,씨부랭,그만해
4356,씨부랠,
4357,씨부랄,
4358,씨부댕,
4359,씨뵐,
